id,is_appartment,area,added_time,bedrooms,new_building,postcode,lat,lon,advertiser,foto_amount,is_promoted,subtype,sticker,price_drop_date,energy_value,energy_label,province,price
tr12890,False,164.9,137823247,3.0,0,8530,50.84095,3.3116,NB-Projects,5.0,1,Woning,,,,,West-Vlaanderen,881897.0
tr12891,False,,137385330,3.0,0,8660,51.08014,2.580333,Immo Group-S,23.0,1,Woning,,,651.0,f,West-Vlaanderen,240000.0
tr12892,True,82.0,135244476,2.0,0,3600,50.9654792,5.5010756,Jansen Real Estate,10.0,1,Appartement,,,337.0,d,Limburg,187000.0
tr12893,False,300.0,142761732,4.0,0,7861,50.6874648,3.8139288,Office Lessen,20.0,1,Woning,new,,361.0,e,Henegouwen,349000.0
tr12894,True,149.9,141537738,2.0,1,2800,51.02401,4.468717,Revive,7.0,1,Appartement,,,,a,Antwerpen,829181.9
tr12895,True,89.0,137901359,2.0,0,8540,50.855125,3.3528079,ERA Becue (Zwevegem),12.0,1,Appartement,,,188.0,b,West-Vlaanderen,180000.0
tr12896,False,,143073583,3.0,0,9870,50.95817,3.49239,Immo Roba,15.0,1,Woning,new,,1017.0,f,Oost-Vlaanderen,165000.0
tr12897,False,,79098273,3.0,1,3530,,,GROUP GL,2.0,1,Woning,,2024-04-22 21:27:14,,a,Limburg,349550.0
tr12898,False,245.0,110694935,5.0,0,2920,51.39601,4.500711,Bouwwerken Ressimmo nv,3.0,1,Woning,,,,,Antwerpen,449000.0
tr12899,False,69.0,141352325,3.0,0,2400,51.21091,5.17139,"IMMO IQ - Zonder makelaar, zonder zorgen",22.0,1,Woning,,,258.0,c,Antwerpen,195000.0
tr12900,False,146.0,142199832,3.0,0,8700,50.9928,3.32192,VASTGOED DEMEYER PITTEM,19.0,1,Woning,,,294.0,c,West-Vlaanderen,260000.0
tr12901,True,,135023618,2.0,0,8550,50.81314,3.332612,Deknudt Vastgoed,22.0,1,Appartement,,,,,West-Vlaanderen,299750.0
tr12902,True,115.0,130904149,2.0,1,2320,51.403297,4.7468218,ERA NOORD (Hoogstraten),18.0,1,Penthouse,,2024-11-13 13:12:28,,,Antwerpen,425000.0
tr12903,False,170.0,143107286,3.0,0,6142,50.3869,4.31675,L'ETUDE DES PROPRIETAIRES,29.0,1,Woning,new,,252.0,c,Henegouwen,329999.0
tr12904,False,210.0,137546756,4.0,0,9810,50.95862,3.639693,Hautekeete Immo,25.0,1,Woning,,,392.0,d,Oost-Vlaanderen,425000.0
tr12905,False,169.0,142584117,3.0,1,9800,,,Immo Da Vinci Gent,35.0,1,Woning,,,,,Oost-Vlaanderen,349002.0
tr12906,False,186.0,124908196,5.0,0,4030,50.6177752,5.6056738,Sciara Immo,28.0,1,Woning,,2024-08-20 21:32:59,445.0,f,Luik,200000.0
tr12907,False,320.0,139213420,5.0,0,1070,50.82937,4.29716,Immo 2A,24.0,1,Woning,,,,,Hoofdstedelijk Gewest Brussel,939000.0
tr12908,True,104.0,135211449,2.0,0,3630,50.97437,5.68742,Johan Telen Vastgoed,21.0,1,Appartement,,,101.0,b,Limburg,199000.0
tr12909,False,326.0,142649497,4.0,0,8800,50.94712,3.14805,Habitat Wevelgem,15.0,1,Woning,new,,383.0,d,West-Vlaanderen,349000.0
tr12910,True,,135419777,2.0,1,2220,51.07514,4.707181,Gorris vastgoed,3.0,1,Appartement,,,,,Antwerpen,345000.0
tr12911,False,151.0,138504037,3.0,0,9160,51.10404,3.99111,Hectaar NV,9.0,1,Woning,,,,a,Oost-Vlaanderen,376000.0
tr12912,False,,143023302,2.0,0,3570,50.88058,5.288036,Optimus vastgoed,27.0,1,Woning,new,,75.0,a,Limburg,590000.0
tr12913,True,90.0,139736078,2.0,0,4130,50.535111,5.5722188,SCHMIDTIMMO,15.0,1,Appartement,,,332.0,d,Luik,249000.0
tr12914,True,232.0,141906452,3.0,0,8570,50.83393,3.392146,Immo ELET ,26.0,1,Appartement,,,235.0,c,West-Vlaanderen,229000.0
tr12915,True,94.5,119771957,2.0,1,5100,50.45001,4.88054,Latour & Petit Namur Neuf,10.0,1,Appartement,,,84.0,a,Namen,265000.0
tr12916,False,370.0,124101139,5.0,0,3140,50.99919,4.68131,Hillewaere Heist-op-den-Berg,30.0,1,Villa,,2024-08-31 12:24:04,247.0,c,Vlaams-Brabant,995000.0
tr12917,True,88.0,85485329,2.0,0,9620,50.86820547,3.807992655,Optimum Vastgoed,16.0,1,Appartement,,2023-08-16 22:46:37,295.0,c,Oost-Vlaanderen,155000.0
tr12918,True,85.0,140828308,2.0,0,3500,50.9271,5.349164,SOM Vastgoed Hasselt,24.0,1,Appartement,,,154.0,b,Limburg,199900.0
tr12919,True,92.76,136364039,2.0,1,5100,50.45001,4.88054,Latour & Petit Namur Neuf,17.0,1,Appartement,,,,,Namen,316000.0
tr12920,False,180.0,137629463,4.0,0,3920,51.24691,5.312723,Frank Mann Vastgoed,42.0,1,Woning,,,689.0,f,Limburg,459000.0
tr12921,False,134.0,109901081,3.0,0,7780,50.78041,2.9978,GuiHome Immobilier,14.0,1,Eengezinswoning,,2024-01-23 17:05:23,579.0,g,Henegouwen,249900.0
tr12922,True,77.0,141436058,2.0,0,2100,51.2294,4.481677,VB Vastgoed - Wijnegem,15.0,1,Appartement,,,161.0,b,Antwerpen,220000.0
tr12923,False,,141205768,3.0,0,3130,50.9864943,4.7695034,HOMIXX,28.0,1,Woning,,,,a,Vlaams-Brabant,570000.0
tr12924,True,65.0,128154325,1.0,0,3940,,,IMMO S|P - GEEL,19.0,1,Serviceflat,,,50.0,a,Limburg,195000.0
tr12925,False,127.0,116418159,3.0,0,1310,50.73765,4.46392,Génération Immo ,17.0,1,Eengezinswoning,,2024-12-20 05:35:15,252.0,c,Waals-Brabant,425000.0
tr12926,False,267.0,141437199,3.0,0,9890,50.92881113,3.65953163,Woningbouw Speybroeck,20.0,1,Woning,,,,e,Oost-Vlaanderen,345000.0
tr12927,True,153.0,143055641,2.0,0,2400,51.18449,5.113592,Heylen Vastgoed - Lommel,31.0,1,Appartement,new,,195.0,b,Antwerpen,475000.0
tr12928,False,442.0,140926439,4.0,0,2330,51.36223,4.902133,Heylen Exclusief,28.0,1,Eengezinswoning,,,195.0,b,Antwerpen,699000.0
tr12929,True,50.0,139043070,1.0,1,4000,50.6247904,5.5757167,I.P.A.,7.0,1,Appartement,,,,,Luik,279500.0
tr12930,False,165.18,139647711,3.0,0,3800,50.84565,5.18283,Empresa Consult Vastgoed,29.0,1,Woning,,,391.0,d,Limburg,319000.0
tr12931,False,550.0,142410488,18.0,0,6250,50.4175779,4.5861753,AD Home,31.0,1,Uitzonderlijke woning,,,,,Henegouwen,329000.0
tr12932,True,16.0,127522592,0.0,0,9000,51.043058,3.737689,Immo 09,16.0,1,Appartement,,,92.66,a,Oost-Vlaanderen,135000.0
tr12933,True,144.0,139626311,3.0,0,3620,50.83712,5.625916,Immo Jongen & Meuwissen,22.0,1,Duplex,,,109.0,b,Limburg,299000.0
tr12934,True,,142370163,2.0,1,9470,50.88871,4.064685,Huysman Bouw,3.0,1,Appartement,,,0.0,a+,Oost-Vlaanderen,352000.0
tr12935,True,554.0,125128673,3.0,0,1082,50.8679586,4.2919507,Immo De Ras,30.0,1,Appartement,,,488.0,g,Hoofdstedelijk Gewest Brussel,650000.0
tr12936,False,,136540661,3.0,0,7640,50.57314,3.45473,Agence Leclercq sprl,22.0,1,Woning,,,,,Henegouwen,290000.0
tr12937,True,44.0,136613841,1.0,0,2060,51.22202,4.419127,Heylen Vastgoed - Antwerpen 't Zand,8.0,1,Studio met slaaphoek,,,130.0,b,Antwerpen,126000.0
tr12938,True,87.54,134301822,2.0,1,2500,51.12518,4.583427,Heylen Vastgoed - Lier,23.0,1,Appartement,,,,,Antwerpen,259523.0
tr12939,False,173.0,136616749,3.0,0,3545,50.9438945,5.1053866,Immo Mezza,27.0,1,Woning,,,1151.0,f,Limburg,265000.0
tr12940,False,926.0,141466984,5.0,0,8800,50.94254,3.123869,Sofimo Roeselare,28.0,1,Gemengd gebruik,,,252.0,c,West-Vlaanderen,674000.0
tr12941,True,82.0,137555304,2.0,0,8420,51.27119,3.036963,Agence Claeys,9.0,1,Appartement,,,115.0,b,West-Vlaanderen,265000.0
tr12942,False,146.0,142583910,2.0,0,8800,50.93895,3.123031,Immo Gryspeerdt,19.0,1,Woning,,,582.0,f,West-Vlaanderen,130000.0
tr12943,False,145.0,141965923,3.0,1,3630,50.9567,5.700908,Frère vastgoed,8.0,1,Woning,,,,,Limburg,282900.0
tr12944,False,131.0,124560944,3.0,1,3890,50.7542,5.13558,Imanex,29.0,1,Woning,,,,,Limburg,249000.0
tr12945,False,206.0,140903496,4.0,0,8600,51.03218,2.8666,Immo Francois - Diksmuide,21.0,1,Woning,,,616.0,f,West-Vlaanderen,189000.0
tr12946,False,,143091300,3.0,0,8000,51.23178,3.208531,'THUIS,15.0,1,Woning,new,,500.0,e,West-Vlaanderen,215000.0
tr12947,False,,141945217,2.0,0,9660,50.78843134,3.72279518,VAN den WEGHE & GHYSELINCK,30.0,1,Woning,,,706.0,f,Oost-Vlaanderen,350000.0
tr12948,True,93.0,141871300,3.0,0,8300,,,IMMO DEVA,21.0,1,Appartement,,,129.0,b,West-Vlaanderen,975000.0
tr12949,False,322.0,140671963,5.0,0,9260,51.0088753,3.8992631,Dewaele - Gent,29.0,1,Villa,,,219.0,c,Oost-Vlaanderen,850000.0
tr12950,False,,142768813,3.0,0,8020,51.0873336,3.1977801,,23.0,1,,new,,190.0,b,West-Vlaanderen,490000.0
tr12951,True,89.82,136364045,2.0,1,5100,50.45001,4.88054,Latour & Petit Namur Neuf,17.0,1,Appartement,,,,,Namen,316000.0
tr12952,False,143.65,142757763,3.0,1,3580,51.0593319,5.261636,Immo Idylia,7.0,1,Eengezinswoning,new,,,,Limburg,382395.0
tr12953,True,99.0,140782567,2.0,0,3520,50.9915,5.342191,VDV Van der Veken,17.0,1,Appartement,,,162.0,b,Limburg,224000.0
tr12954,True,112.0,129274371,3.0,1,9041,51.0907012,3.760814,Immo Da Vinci Gent,18.0,1,Appartement,,,,,Oost-Vlaanderen,411000.0
tr12955,False,243.0,136689169,4.0,0,1180,50.79447,4.35424,Property one,24.0,1,Woning,,,228.0,e+,Hoofdstedelijk Gewest Brussel,785000.0
tr12956,False,230.0,141984143,5.0,0,8500,50.8366148,3.2601679,Office Kortrijk,18.0,1,Woning,,,414.0,e,West-Vlaanderen,185000.0
tr12957,True,114.0,142415903,3.0,1,8870,50.918678284,3.215399981,Albert Izegem,4.0,1,Appartement,,,87.0,a,West-Vlaanderen,315000.0
tr12958,False,146.0,142325020,3.0,1,9230,50.980979196,3.842682838,Immo Da Vinci Gent,14.0,1,Woning,,,19.0,a,Oost-Vlaanderen,455000.0
tr12959,True,71.0,134607572,2.0,0,8300,51.35229,3.289402,Immo Nobels,18.0,1,Appartement,,,133.0,b,West-Vlaanderen,649000.0
tr12960,False,411.0,140926444,6.0,0,2330,51.34969,4.886163,Heylen Exclusief,42.0,1,Eengezinswoning,,,196.0,b,Antwerpen,995000.0
tr12961,True,,141272552,3.0,1,2500,51.13264,4.550344,Immpact,4.0,1,Appartement,,,0.0,a+,Antwerpen,289500.0
tr12962,True,100.0,134845990,0.0,0,8310,51.20632,3.24016,Immo My Home,21.0,1,Appartement,,2024-12-11 09:36:53,172.0,b,West-Vlaanderen,312500.0
tr12963,False,180.0,141981278,5.0,0,2170,51.2404651,4.4344938,ERA De Kern (Merksem),19.0,1,Eengezinswoning,,,311.0,d,Antwerpen,395000.0
tr12964,False,,138928248,5.0,0,2220,51.07553674,4.70290576,BVBA Vastgoed De Cat,19.0,1,Hoeve,,,1329.0,f,Antwerpen,323000.0
tr12965,True,69.0,138842735,2.0,0,9690,50.77279,3.486066,Casteels vastgoed,27.0,1,Appartement,,,80.0,a,Oost-Vlaanderen,225000.0
tr12966,True,480.0,137195399,12.0,0,3690,50.95652,5.56448,Artes Vastgoed,42.0,1,Appartement,,,,d,Limburg,668000.0
tr12967,False,,83474203,4.0,1,9230,50.95829722,3.86328479,Woningbouw Speybroeck,4.0,1,Woning,,,,,Oost-Vlaanderen,537309.0
tr12968,True,223.0,86467186,2.0,0,3500,50.9301713,5.3327287,,23.0,1,Appartement,,2025-01-17 10:36:20,92.0,a,Limburg,995000.0
tr12969,False,307.5,137726281,5.0,0,8210,51.1028069,3.1638959,Dewaele - Brugge,20.0,1,Woning,,,198.0,b,West-Vlaanderen,625000.0
tr12970,True,95.0,136518784,2.0,0,1853,50.9029583,4.3484569,Dewaele - Strombeek,21.0,1,Appartement,,,165.0,b,Vlaams-Brabant,249000.0
tr12971,False,112.0,139454574,3.0,0,8930,50.79612,3.180815,Maes Concept Immo,13.0,1,Woning,,2025-01-22 10:26:55,625.0,f,West-Vlaanderen,129000.0
tr12972,True,100.63,124071515,2.0,1,9700,50.8410579,3.6131813,Dewaele - Oudenaarde,5.0,1,Appartement,,,,,Oost-Vlaanderen,420000.0
tr12973,False,213.0,142487690,3.0,0,2930,51.30305,4.471587,M3 Makelaars Brasschaat,14.0,1,Woning,,,218.0,c,Antwerpen,399000.0
tr12974,False,175.0,138181800,3.0,0,2880,51.08859,4.219496,BRABO NV,23.0,1,Woning,,,185.0,b,Antwerpen,409000.0
tr12975,True,129.83,134978448,3.0,0,4950,50.4347342,6.1133441,Immo by Julie,17.0,1,Gelijkvloers app.,,,128.0,b,Luik,280000.0
tr12976,True,229.0,138188051,5.0,0,8340,51.25426,3.38504,Agence Van den Abeele,28.0,1,Appartement,,,470.0,e,West-Vlaanderen,599000.0
tr12977,False,,141287128,3.0,0,2430,51.08989,5.048643,Bosman Vastgoed,18.0,1,Eengezinswoning,,,294.0,c,Antwerpen,397000.0
tr12978,True,68.0,135242321,1.0,0,1030,50.86518,4.38365,Perception Immobilière,14.0,1,Appartement,,,96.0,c,Hoofdstedelijk Gewest Brussel,299000.0
tr12979,True,90.8,141982420,2.0,1,4800,50.583781599,5.855728984,CD CONSULT,20.0,1,Appartement,,,47.0,a,Luik,279900.0
tr12980,False,217.0,136428582,6.0,1,6740,49.67347,5.661005,Double V Immo,26.0,1,Woning,,,10.0,a+,Luxemburg,675000.0
tr12981,False,420.0,139131580,3.0,0,2440,51.1612735,4.9952407,Immo VL Geel,31.0,1,Gemengd gebruik,price_drop,2025-01-23 21:40:00,211.0,c,Antwerpen,495000.0
tr12982,False,195.0,105515081,4.0,0,2920,51.3862196,4.5103305,Aertsen Makelaars,35.0,1,Hoeve,,2024-10-03 20:37:22,1040.0,f,Antwerpen,749000.0
tr12983,True,88.0,140164538,1.0,0,3970,51.1176682,5.2614299,Dreamhome,10.0,1,Appartement,,,359.0,d,Limburg,158000.0
tr12984,False,146.0,139348361,3.0,0,8790,50.89061,3.420853,Immoburo Termote,12.0,1,Woning,,,173.0,b,West-Vlaanderen,375000.0
tr12985,True,110.0,137107315,3.0,0,3920,51.22897,5.306868,Immo Novas,21.0,1,Appartement,,,104.0,b,Limburg,289000.0
tr12986,False,167.5,124195130,4.0,0,3840,50.8017133,5.350938934,Jef Jochems,14.0,1,Rijwoning,,,29.0,a,Limburg,389000.0
tr12987,False,116.0,131338346,4.0,0,9050,51.03151,3.744881,oximo,14.0,1,Woning,,2024-11-14 17:52:13,497.0,e,Oost-Vlaanderen,199000.0
tr12988,True,50.0,142138434,1.0,0,2610,51.16565,4.387374,Immo Vivo,10.0,1,Appartement,,,199.0,b,Antwerpen,199000.0
tr12989,False,173.0,132892077,3.0,0,2400,51.20979,5.195717,Sublimmo Vastgoed,25.0,1,Eengezinswoning,,,309.0,d,Antwerpen,324000.0
tr12990,True,56.0,142759986,1.0,0,4920,50.4736134,5.6716188,SCHMIDTIMMO,19.0,1,Appartement,new,,498.0,f,Luik,168000.0
tr12991,False,300.0,141955419,4.0,0,3510,50.94632816,5.22948601,Engel & Volkers Noord-Limburg,33.0,1,Villa,,,224.0,c,Limburg,995000.0
tr12992,False,372.0,132908477,5.0,0,9230,51.004843968,3.883817196,Altro Wetteren,18.0,1,Gemengd gebruik,,,390.0,d,Oost-Vlaanderen,299000.0
tr12993,True,70.5,140076927,1.0,1,3840,50.80148,5.343359,HET IMMOHUIS,14.0,1,Appartement,,,,,Limburg,235000.0
tr12994,True,71.0,137776579,3.0,0,1030,50.8703469,4.3721493,ERA Châtelain (Ixelles),17.0,1,Appartement,,,781.0,g,Hoofdstedelijk Gewest Brussel,275000.0
tr12995,True,120.0,124348602,2.0,1,2460,51.244690848,4.894867526,Hillewaere Turnhout,12.0,1,Duplex,,,,,Antwerpen,309940.0
tr12996,True,134.0,142573758,3.0,0,2300,51.32327,4.952361,Heylen Vastgoed - Turnhout,16.0,1,Appartement,new,,,,Antwerpen,307075.0
tr12997,True,32.0,142580353,1.0,0,3500,50.9289,5.340559,Heylen Vastgoed - Hasselt,10.0,1,Studio met slaaphoek,new,,167.0,b,Limburg,139900.0
tr12998,False,142.0,141599403,3.0,0,8610,51.02613,3.00418,Vastgoed Debeuckelaere,16.0,1,Woning,,,30.0,a,West-Vlaanderen,349000.0
tr12999,False,149.0,142095691,3.0,0,8500,50.8271,3.263,Immostad,13.0,1,Woning,,,338.0,d,West-Vlaanderen,219000.0
tr13000,False,407.0,142574296,6.0,0,2860,51.05253,4.466907,Heylen Vastgoed - Mechelen,27.0,1,Eengezinswoning,new,,492.0,e,Antwerpen,550000.0
tr13001,True,100.25,128067553,2.0,1,1600,50.793090139,4.282442808,Unicas,6.0,1,Appartement,,,,,Vlaams-Brabant,304485.0
tr13002,True,77.0,127895581,2.0,1,4420,50.6232565,5.5377694,Sciara Immo,13.0,1,Appartement,,2024-10-24 21:40:25,108.0,b,Luik,175000.0
tr13003,False,155.0,138179199,4.0,0,8560,50.8139,3.17942,Vastgoedkantoor DEVRIESE,17.0,1,Woning,,,264.0,c,West-Vlaanderen,390000.0
tr13004,True,58.0,136480508,1.0,0,2320,51.4008008,4.7767765,ERA NOORD (Hoogstraten),10.0,1,Appartement,,,133.0,b,Antwerpen,220000.0
tr13005,False,164.0,141177798,2.0,0,8570,50.84736,3.45061,Resida Vastgoed,12.0,1,Woning,,,233.0,c,West-Vlaanderen,268000.0
tr13006,True,29.0,141361485,1.0,0,2018,51.20064,4.409591,Heylen Vastgoed - Antwerpen 't Zand,15.0,1,Studio met slaaphoek,,,211.0,c,Antwerpen,129000.0
tr13007,True,85.0,100426022,2.0,1,9160,51.1039,4.00336,UrbanLink Group,8.0,1,Appartement,,,,,Oost-Vlaanderen,279900.0
tr13008,True,81.0,119847480,2.0,0,9000,51.05037,3.70175,AGENCE ROSSEEL,20.0,1,Serviceflat,,,80.18,a,Oost-Vlaanderen,349000.0
tr13009,False,114.0,138934117,3.0,0,2830,51.06834,4.359275,Boonstra Vastgoed,11.0,1,Woning,,,165.0,b,Antwerpen,225000.0
tr13010,False,52.0,142575341,1.0,0,2382,51.44923,5.092932,Heylen Vastgoed - Turnhout,15.0,1,Chalet,new,,396.0,d,Antwerpen,84000.0
tr13011,False,142.0,140946097,3.0,0,9255,50.9922501,4.1814713,Huyzen Dendermonde,14.0,1,Woning,,,281.0,c,Oost-Vlaanderen,355000.0
tr13012,False,135.0,136418458,3.0,1,8940,50.80961644,3.08670592,Habitat Wevelgem,21.0,1,Woning,,2024-12-09 15:09:16,28.0,a,West-Vlaanderen,349000.0
tr13013,True,112.0,124006902,3.0,0,1760,50.8453859,4.0920801,Unicas,9.0,1,Appartement,,,,a,Vlaams-Brabant,391974.0
tr13014,True,97.0,141549921,2.0,1,9200,51.014713129,4.065247178,Immo Lot,6.0,1,Appartement,,,,a,Oost-Vlaanderen,327945.0
tr13015,True,83.0,141809620,1.0,0,2000,51.2049887,4.3895042,LISTED,10.0,1,Appartement,,,98.0,a,Antwerpen,425000.0
tr13016,False,349.0,139014363,5.0,0,3020,50.92643,4.6353,Immo-Time,29.0,1,Gemengd gebruik,,,457.0,e,Vlaams-Brabant,695000.0
tr13017,True,100.0,134813069,2.0,0,8430,51.18925,2.818052,Agence Depoorter,26.0,1,Appartement,,,151.0,b,West-Vlaanderen,650000.0
tr13018,False,247.0,135715905,6.0,0,8310,51.2216426,3.2807191,HUYS NOORD IMMOBILIEN,23.0,1,Villa,,,133.0,b,West-Vlaanderen,675000.0
tr13019,False,123.0,142589908,4.0,0,3650,51.03356,5.69594,N78 vastgoed,30.0,1,Woning,new,,457.0,e,Limburg,349000.0
tr13020,False,161.0,125909464,3.0,1,3440,50.8683383,5.0941661,Altro Mechelen,11.0,1,Bel-étage,,,,a,Vlaams-Brabant,260000.0
tr13021,True,95.0,128500153,2.0,0,2440,,,Het Huiskantoor,12.0,1,Duplex,,,73.0,a,Antwerpen,245000.0
tr13022,False,209.0,143092929,4.0,0,3001,50.87782,4.67542,LED-on-IMMO,38.0,1,Woning,new,,323.0,d,Vlaams-Brabant,449000.0
tr13023,False,170.0,129945173,2.0,0,7370,50.3901,3.7975,Logissim,15.0,1,Eengezinswoning,,,294.0,d,Henegouwen,130000.0
tr13024,False,163.0,104925241,4.0,0,9000,51.0618293,3.7285227,CasaVista Vastgoedkantoor,17.0,1,Woning,,,385.0,d,Oost-Vlaanderen,275000.0
tr13025,False,125.0,133594268,3.0,0,1330,50.7058826,4.5078874,Cap Sud Wavre Rixensart,13.0,1,Woning,,,312.0,d,Waals-Brabant,370000.0
tr13026,True,82.0,131520258,1.0,0,2060,51.2243768,4.4226588,Hans Vastgoed,9.0,1,Appartement,,,20.0,a,Antwerpen,239000.0
tr13027,False,154.0,137736417,3.0,0,3530,51.05543,5.38435,Sensimmo,25.0,1,Woning,,,431.0,e,Limburg,235000.0
tr13028,True,90.0,137810062,2.0,0,2800,51.03154,4.486027,Immobilli,25.0,1,Appartement,,,98.0,a,Antwerpen,268000.0
tr13029,False,100.0,115269448,3.0,0,4171,50.50657,5.572238,Antoine Immobilier Nandrin,10.0,1,Woning,,2024-06-10 19:19:42,467.0,f,Luik,195000.0
tr13030,False,140.0,141015396,3.0,0,2180,51.28243,4.419135,Heylen Vastgoed - Ekeren,19.0,1,Eengezinswoning,,,248.0,c,Antwerpen,319000.0
tr13031,False,115.0,141525030,3.0,0,2800,51.04092,4.46257,Reant,21.0,1,Woning,,,275.0,c,Antwerpen,310000.0
tr13032,False,153.0,139386386,3.0,0,3910,51.228699,5.4702073,Vastgoed C - verkoop,18.0,1,Woning,,,1143.0,f,Limburg,220000.0
tr13033,False,370.0,142571921,5.0,0,9160,,,LOKEREN - Verdegem Vastgoed,23.0,1,Eengezinswoning,,,247.0,c,Oost-Vlaanderen,529000.0
tr13034,True,107.0,141881668,5.0,0,9000,51.0660579,3.707990808,,12.0,1,,,,323.0,d,Oost-Vlaanderen,525000.0
tr13035,False,,138782952,3.0,0,3700,50.78724,5.46768,Vastgoed Centrale BVBA,12.0,1,Woning,,,486.0,e,Limburg,275000.0
tr13036,False,85.0,138491872,2.0,0,8000,51.215180037,3.219132356,Vastgoed Loontjens & Lagast,14.0,1,Woning,,,467.0,e,West-Vlaanderen,259000.0
tr13037,False,229.0,137884631,4.0,0,8700,50.96817,3.328391,Vastgoed - Advies Rutsaert,18.0,1,Woning,,,227.0,c,West-Vlaanderen,310000.0
tr13038,True,56.4,141464747,1.0,1,6700,49.69201,5.807975,Double V Immo,10.0,1,Appartement,,,74.0,a,Luxemburg,225000.0
tr13039,False,353.0,141176018,8.0,0,1495,50.54698782,4.536713,Not. Hervé Leclercq,30.0,1,Woning,,,604.0,g,Waals-Brabant,325000.0
tr13040,False,156.0,143079054,3.0,0,3520,50.99127692,5.35835445,ImmoW,29.0,1,Eengezinswoning,new,,574.0,f,Limburg,275000.0
tr13041,False,,142719165,3.0,1,8830,51.00071,3.110485,Huysman Bouw,8.0,1,Woning,new,,0.0,a+,West-Vlaanderen,395804.0
tr13042,True,104.0,142052627,2.0,0,8670,51.13346,2.68114,Caenen - Kantoor Oostduinkerke,15.0,1,Appartement,,,73.0,a,West-Vlaanderen,660000.0
tr13043,False,99.5,137574099,3.0,0,2500,51.1345954,4.5534694,Immo Point Vleugels,24.0,1,Woning,,,588.0,f,Antwerpen,195000.0
tr13044,True,98.0,135727252,3.0,0,8400,51.2289,2.90948,Acta Vastgoed,14.0,1,Appartement,,2025-01-08 12:01:38,243.0,c,West-Vlaanderen,225000.0
tr13045,True,92.0,140053698,2.0,1,8800,,,Zabra Real Estate,5.0,1,Appartement,,,,,West-Vlaanderen,300000.0
tr13046,True,89.74,123233195,2.0,1,2000,51.22028,4.40607,Makelaarskantoor De Meester,12.0,1,Appartement,,,,,Antwerpen,485000.0
tr13047,False,144.0,138272353,3.0,0,3970,51.10497,5.260979,Savemak Vastgoed,13.0,1,Woning,,,88.0,a,Limburg,397000.0
tr13048,False,125.5,138958361,2.0,0,3770,50.8075454,5.6027171,Immo Janssen-Marres,22.0,1,Eengezinswoning,,,245.0,c,Limburg,349000.0
tr13049,False,169.0,140241859,4.0,0,9700,50.87305,3.63761,Vastgoed Coorevits,23.0,1,Woning,,,247.0,c,Oost-Vlaanderen,520000.0
tr13050,True,45.0,139195923,1.0,0,8430,51.17741,2.801192,Euro-Immo,15.0,1,Appartement,,,202.0,c,West-Vlaanderen,190000.0
tr13051,False,,139389181,4.0,1,8770,50.9074998,3.2563074,Nele Tassaert Immobiliën,25.0,1,Woning,,,,a,West-Vlaanderen,318000.0
tr13052,True,99.42,123232111,2.0,1,9000,51.0642152,3.7310222,Dewaele - Gent,15.0,1,Appartement,,,,,Oost-Vlaanderen,430000.0
tr13053,False,102.0,119777868,2.0,0,5550,49.811561346,4.867087047,EURO ARDENNES IMMO,14.0,1,Woning,,2024-07-24 21:49:58,389.0,e,Namen,60000.0
tr13054,True,89.0,129274375,2.0,1,9041,51.0907012,3.760814,Immo Da Vinci Gent,18.0,1,Appartement,,,,,Oost-Vlaanderen,299000.0
tr13055,False,245.0,139396838,4.0,0,2440,51.15681,5.00671,Vast & Goed Makelaars,22.0,1,Woning,,,949.0,f,Antwerpen,395000.0
tr13056,True,97.77,140821506,2.0,1,8660,51.09948,2.59246,Caenen - Kantoor De Panne,8.0,1,Appartement,,,,a,West-Vlaanderen,379000.0
tr13057,False,79.0,142126178,3.0,0,8800,50.95735,3.123199,Dicasa,18.0,1,Woning,,,716.0,f,West-Vlaanderen,205000.0
tr13058,True,50.0,141288676,1.0,0,1210,50.85095,4.380574,IMMO ID BRUSSEL,7.0,1,Appartement,,,222.0,e+,Hoofdstedelijk Gewest Brussel,198000.0
tr13059,True,107.0,61022360,2.0,1,3940,51.1543168,5.3879283,Vastgoed C - verkoop,5.0,1,Appartement,,,,,Limburg,311000.0
tr13060,False,291.0,121049381,4.0,0,7700,50.75833,3.212211,Relay Immo,24.0,1,Woning,,2024-09-25 13:16:40,188.0,c,Henegouwen,995000.0
tr13061,False,186.0,92217965,3.0,1,7850,50.7079165,4.0683297,Sotraba,12.0,1,Eengezinswoning,,2024-05-24 21:46:29,63.0,a,Henegouwen,420000.0
tr13062,False,109.0,124586820,3.0,0,3390,50.896,4.926965,Co immo Glabbeek,38.0,1,Woning,,,813.0,f,Vlaams-Brabant,272500.0
tr13063,True,56.0,106822662,1.0,0,1070,50.827121053,4.283208847,HET WOONBURO,18.0,1,Appartement,,,177.0,d,Hoofdstedelijk Gewest Brussel,165000.0
tr13064,True,104.0,141861550,3.0,0,2970,51.24207,4.58686,Coenen vastgoed,23.0,1,Appartement,,,,b,Antwerpen,445000.0
tr13065,True,69.0,142783770,1.0,0,2020,51.192327347,4.380195448,Dewaele - Wilrijk,14.0,1,Appartement,new,,384.0,d,Antwerpen,145000.0
